source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,category_tag,description,created,redirect_url,company_address,location_display,coordinates_source,geocoded_display_name,location_status,distance_available
Adzuna,5836624536,Regional Sales Manager – B2B Cosmetic Ingredients,Flychem,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Sales Jobs,sales-jobs,"We are looking for an experienced and result-oriented Regional Sales Manager – B2B Cosmetics Ingredients to manage sales operations within the assigned region and drive business growth through strategic customer engagement and new business development. The ideal candidate should have strong experience in cosmetic ingredients sales, excellent relationship management skills, and the ability to work closely with cross-functional teams to achieve business objectives. Special Note: Experience in B2B…",2026-08-11T16:12:54Z,https://www.adzuna.in/land/ad/5836624536?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=0ABC18A8E97720044CC846C206358C8E207B2D9A,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5820962956,Sales Development Representative,People Tech Group Inc,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Sales Jobs,sales-jobs,"We're Hiring: Sales Development Representative (SDR) – Outbound Lead Generation Location: Hyderabad Experience: 1–4 Years Are you passionate about B2B outbound sales , building meaningful connections, and creating new business opportunities? We're looking for a motivated Sales Development Representative (SDR) to join our growing team and help drive our enterprise sales pipeline. What You'll Do ✅ Prospect enterprise accounts through cold calling, email campaigns, LinkedIn, and other outbound cha…",2026-07-30T15:24:15Z,https://www.adzuna.in/land/ad/5820962956?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=5F57B30885D2EF02065B9B10DCEC464DE8FE42F3,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5823898456,Sales Engineer,Metal Power Analytical Pvt. Ltd.,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,contract,,Sales Jobs,sales-jobs,"A Sales Engineer plays a crucial role in identifying and generating opportunities for the sale of specialized products like spectrometers, working closely with the Regional Sales Manager (RSM) to meet regional sales targets. The role involves understanding market needs, building and maintaining strong relationships with clients, and keeping track of industry developments. A Sales Engineer is also responsible for monitoring competitor activities and providing necessary after-sales support while …",2026-08-01T17:34:08Z,https://www.adzuna.in/land/ad/5823898456?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=FA0A65E7523B96A666BB6868BCDF700033BC3D2A,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5823898801,Sales and Business Development Manager,People Tech Group Inc,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,full_time,Sales Jobs,sales-jobs,"Location: Hyderabad Employment Type: Full-Time About People Tech Gro upPeople Tech is a leading digital transformation and technology services organization specializing in Cloud, ERP, AI, Data, Engineering, and Talent Solutions. We enable enterprises to accelerate digital transformation and are expanding our domestic market footprint with a focus on AWS & ERP solution sale s. Role Over viewWe are seeking a Sa les &a mp; BD Leader with strong e xperienc e in IT sales, AWS Cloud & ERP s olution s…",2026-08-01T17:34:26Z,https://www.adzuna.in/land/ad/5823898801?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=038A6819EBAD5580ED099DCF5912D98390188F58,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5820962645,Security Professional,HTC Global Services,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,IT Jobs,it-jobs,"Responsible for overseeing end-to-end vulnerability management, patch lifecycle, and application packaging for servers and workstations. The role ensures timely remediation of vulnerabilities through effective patching, packaging, and deployment strategies across enterprise assets, integrating automation, compliance, and tool optimization (Qualys, SCCM, Intune, AdminStudio, ORCA). Key Responsibilities: Application Packaging & Deployment: Develop, customize, and validate MSI/MST/MSIX packages us…",2026-07-30T15:23:53Z,https://www.adzuna.in/land/ad/5820962645?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=5F5DD51CBC9DDAFD867EA46ADE7AFB8C30F88A36,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5834573230,Senior Design Engineer,Puzzolana India,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Engineering Jobs,engineering-jobs,"Job Title: Senior Design Engineer – Mechanical Industry: Heavy Machinery / Mining Equipment Manufacturing (Stone Crushing Machines) Location: Hyderabad Experience Required: 3 years in mechanical design, preferably in heavy machinery, mining, or construction equipment About the Role Puzzolana is looking for an experienced and innovative Senior Design Engineer – Mechanical to join our engineering team. The ideal candidate will be responsible for designing and developing high-performance mechanica…",2026-08-09T16:10:36Z,https://www.adzuna.in/land/ad/5834573230?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=ED48224812E1CFD4F87E7DBFED66A354AABF1256,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5707858962,Senior Graphic Designer,SUVARCHALA ADVERTISERS,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Creative & Design Jobs,creative-design-jobs,"SUVARCHALA ADVERTISERS is looking for a talented Senior Graphic Designer to join our creative team. You’ll work on logos, branding, and marketing collateral while collaborating with clients to deliver high-impact visual communication. Key Requirements: Strong portfolio in graphic design & branding Expertise in typography and visual composition Proficiency in Adobe Creative Suite (Photoshop, Illustrator, InDesign) Ability to manage multiple projects and meet deadlines Good communication and pres…",2026-04-23T07:46:46Z,https://www.adzuna.in/land/ad/5707858962?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=33033F462CAD12AC51F455D8EDD3E9560D936EFD,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5835509028,Senior Interior Designer,Flow Interio Private Limited,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Creative & Design Jobs,creative-design-jobs,"About the Role We are seeking creative, detail-oriented, and passionate Interior Designers to join our team. The ideal candidate will be responsible for conceptualizing, designing, and executing luxury residential interior projects while ensuring exceptional customer experience and design excellence. The role requires strong technical knowledge, creativity, and coordination with clients, vendors, and project execution teams. Key Responsibilities Meet clients to understand their lifestyle, prefe…",2026-08-10T16:11:05Z,https://www.adzuna.in/land/ad/5835509028?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=30B93D8F8F257C046FAD4FFEBC6FE63DAB11E30C,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5785771686,Sr Client Reporting Analyst,Invesco,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,contract,full_time,IT Jobs,it-jobs,"This job is with Invesco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. As one of the world's leading independent global investment firms, Invesco is dedicated to rethinking possibilities for our clients. By delivering the combined power of our distinctive investment management capabilities, we provide a wide range of investment strategies and vehicles to our clients around the world. I…",2026-07-03T00:54:19Z,https://www.adzuna.in/land/ad/5785771686?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=583D8127E9E147E445E61F89F4F710175BE2E4D4,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5823897183,Sr Designer- Automotive Interior/Exterior Design,Satyam Venture Engineering Services,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Engineering Jobs,engineering-jobs,We’re Hiring – Sr. Designer / Specialist - Automotive Interior/Exterior Design(CATIA/NX)   Location: Hyderabad  Experience: 6–10 Years ⏳ Notice Period: Immediate to 30 Days We are looking for skilled professionals with expertise in Plastic Design and hands-on experience in CATIA.  Key Requirements: ✅ Strong experience in Plastic Component Design ✅ Mandatory experience in Automotive Interior/Exterior Design ✅ Good hands-on experience in 2D Drawings ✅ Ability to work in a fast-paced automotive e…,2026-08-01T17:31:10Z,https://www.adzuna.in/land/ad/5823897183?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=7152B3E5F896D12CE6EA490589E1246D2F16AED7,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5818524878,Sr Mgr/AGM Dealer Development EV (LCV/HCV),OEM Automobile EV,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Engineering Jobs,engineering-jobs,"Job Summary This position is responsible for planning, expanding, and strengthening company’s dealer network across assigned territories. The role focuses on identifying high-potential dealer partners, managing the complete dealer onboarding process, ensuring dealer readiness, and driving sustainable network growth aligned with the company's business objectives. Key Responsibilities Dealer Network Expansion Dealer Selection & Appointment Dealer Infrastructure Development Dealer Capability Devel…",2026-07-28T21:19:05Z,https://www.adzuna.in/land/ad/5818524878?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=3337FF532EADE45C4B931B55ED58DDAE603586F4,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5785770939,Sr Principal Architect,Invesco,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,contract,full_time,IT Jobs,it-jobs,"This job is with Invesco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. As one of the world's leading independent global investment firms, Invesco is dedicated to rethinking possibilities for our clients. By delivering the combined power of our distinctive investment management capabilities, we provide a wide range of investment strategies and vehicles to our clients around the world. I…",2026-07-03T00:54:12Z,https://www.adzuna.in/land/ad/5785770939?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=E19D4AF56A77F88F124BE854BAE358EFF0C1DEBB,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5785773028,"Sr. Analyst, SMA",Invesco,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,contract,full_time,Accounting & Finance Jobs,accounting-finance-jobs,"This job is with Invesco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. As one of the world's leading independent global investment firms, Invesco is dedicated to rethinking possibilities for our clients. By delivering the combined power of our distinctive investment management capabilities, we provide a wide range of investment strategies and vehicles to our clients around the world. I…",2026-07-03T00:54:31Z,https://www.adzuna.in/land/ad/5785773028?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=4C024B4D0EF44D63779BB6ECCC39804CA278ECDD,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5161234153,Sr. Design Engineer - PPRTL / Prime Power,ACL Digital,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Engineering Jobs,engineering-jobs,"Sr. Design Engineer - PPRTL / Prime Power Job Description: Experience in ASIC design flow and EDA tools experience such as PPRTL, PowerArtist and PrimePower or other power analysis/simulation tools Analyze design metrics and make implementation choices to optimize PPA Scripting language experience: Python, perl, shell preferred. Exposure to RTL design and verification Strong verbal and written communication skills Knowledge of the PnR tools is added advantage Power analysis using the power tool…",2025-04-25T03:04:27Z,https://www.adzuna.in/land/ad/5161234153?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=E6F67D7FBF13872D1D58CFECE11B3A3A47684018,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5785771380,"Sr. Eng. I, Digital Dist & Ent Eng",Invesco,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,contract,full_time,IT Jobs,it-jobs,"This job is with Invesco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. As one of the world's leading independent global investment firms, Invesco is dedicated to rethinking possibilities for our clients. By delivering the combined power of our distinctive investment management capabilities, we provide a wide range of investment strategies and vehicles to our clients around the world. I…",2026-07-03T00:54:15Z,https://www.adzuna.in/land/ad/5785771380?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=6A8E62151C6137D2B4EFF8659EA0B0F79A94BB93,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
Adzuna,5804795218,Vice President of Sales,QualiZeal,"Hyderabad, Telangana","India, Telangana, Hyderabad",Hyderabad,17.40275,78.50806,,,0,,,Sales Jobs,sales-jobs,"Role Overview We are looking for an experienced Vice President – Sales to drive business growth within the India GCC ecosystem . The ideal candidate will have a strong network across Global Capability Centers and a proven track record of selling IT services and digital transformation solutions to GCCs and large enterprises. This role will be responsible for acquiring new customers, expanding existing relationships, and driving revenue growth by positioning QualiZeal's Digital Engineering, Quali…",2026-07-17T15:56:38Z,https://www.adzuna.in/land/ad/5804795218?se=qGKmbXSc8RGYIIxpq9ttlQ&utm_medium=api&utm_source=10d03a1b&v=2FE26925FC0088B04F6FCD81938947D75223CED0,"India, Telangana, Hyderabad","Hyderabad, Telangana",Adzuna,,Coordinates from Adzuna,True
