resume_id,job_id,job_title,company,ai_match_percentage,total_job_skills,matched_skill_count,skill_match_percentage,matched_skills,skill_gaps,skill_gap_count
60,43,,Mintifi Finserve Private Limited,33.21,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
60,22,,Faff,32.94,1,1,100.0,communication conflict management r,time managementproblem solvingcoordinationadaptabilityeffective communicationconflict management,1
60,49,,Cloudnine Hospital,32.67,2,1,50.0,english r,"english proficiency written canvapivot tablevlookup, ms-excel",2
60,38,,Urban Company Ltd.,31.89,2,1,50.0,english r,"english proficiency written, ms-excel",2
60,1,,Calipers Consulting Private Limited,31.8,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
60,37,,Urban Company,30.37,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
61,1,,Calipers Consulting Private Limited,52.3,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
61,43,,Mintifi Finserve Private Limited,49.29,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
61,39,,KnowledgeWorks Global Limited,45.04,1,1,100.0,english r,english proficiency spoken english proficiency written,1
61,5,,SREEDHARA ENTERPRISES,45.03,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
61,3,,Modtraa Design And Creation Incorporation,44.28,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
61,37,,Urban Company,44.22,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
61,26,,Imarticus Learning,43.52,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
61,38,,Urban Company Ltd.,42.48,2,1,50.0,english r,"english proficiency written, ms-excel",2
61,29,,GlobalStep Services Private Limited,42.37,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
61,4,,CCL Advisors,41.15,1,1,100.0,legal research r,legal researchcompany lawlegal draftingstatutory complianceslegal writingcontract management,1
62,39,,KnowledgeWorks Global Limited,44.49,1,1,100.0,english r,english proficiency spoken english proficiency written,1
62,37,,Urban Company,43.91,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
62,1,,Calipers Consulting Private Limited,43.76,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
62,3,,Modtraa Design And Creation Incorporation,42.61,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
62,43,,Mintifi Finserve Private Limited,42.24,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
62,5,,SREEDHARA ENTERPRISES,39.4,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
62,38,,Urban Company Ltd.,37.71,2,1,50.0,english r,"english proficiency written, ms-excel",2
62,26,,Imarticus Learning,35.98,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
62,17,,SpotOnMedia,35.54,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
62,24,,SpotOnMedia,35.54,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
63,37,,Urban Company,49.83,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
63,38,,Urban Company Ltd.,49.24,2,1,50.0,english r,"english proficiency written, ms-excel",2
63,39,,KnowledgeWorks Global Limited,48.48,1,1,100.0,english r,english proficiency spoken english proficiency written,1
63,5,,SREEDHARA ENTERPRISES,47.35,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
63,3,,Modtraa Design And Creation Incorporation,46.02,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
63,43,,Mintifi Finserve Private Limited,44.38,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
63,1,,Calipers Consulting Private Limited,44.13,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
63,6,,Godrej Capital,43.13,1,1,100.0,communication r,ms-officems-powerpointms-exceleffective communication,1
63,48,,Zucol Group Of Companies,42.45,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
63,19,,Bhanzu (Formerly Exploring Infinities),39.18,2,1,50.0,communication english r,"english proficiency spoken english proficiency written saleseffective communicationsales strategy, ms-excel",2
64,43,,Mintifi Finserve Private Limited,60.91,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
64,5,,SREEDHARA ENTERPRISES,58.16,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
64,1,,Calipers Consulting Private Limited,57.29,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
64,37,,Urban Company,55.81,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
64,39,,KnowledgeWorks Global Limited,54.39,1,1,100.0,english r,english proficiency spoken english proficiency written,1
64,29,,GlobalStep Services Private Limited,54.32,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
64,3,,Modtraa Design And Creation Incorporation,53.51,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
64,38,,Urban Company Ltd.,52.24,2,1,50.0,english r,"english proficiency written, ms-excel",2
64,7,,Leafoberryy,49.77,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
64,48,,Zucol Group Of Companies,47.26,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
65,1,,Calipers Consulting Private Limited,39.16,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
65,17,,SpotOnMedia,38.38,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
65,24,,SpotOnMedia,38.38,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
65,29,,GlobalStep Services Private Limited,38.21,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
65,43,,Mintifi Finserve Private Limited,36.5,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
65,3,,Modtraa Design And Creation Incorporation,36.45,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
65,48,,Zucol Group Of Companies,36.24,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
65,39,,KnowledgeWorks Global Limited,35.75,1,1,100.0,english r,english proficiency spoken english proficiency written,1
65,5,,SREEDHARA ENTERPRISES,35.74,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
65,50,,Webvio Technologies,35.28,1,1,100.0,english logging r,bloggingsearch engine optimization seo creative writingproofreadingenglish proficiency written research and analytics,1
66,43,,Mintifi Finserve Private Limited,36.95,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
66,5,,SREEDHARA ENTERPRISES,36.49,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
66,17,,SpotOnMedia,35.79,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
66,24,,SpotOnMedia,35.79,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
66,23,,Netcore Cloud,34.17,1,1,100.0,r sql sql server,htmllinuxms sql server,1
66,1,,Calipers Consulting Private Limited,33.35,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
66,48,,Zucol Group Of Companies,33.09,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
66,29,,GlobalStep Services Private Limited,33.06,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
66,39,,KnowledgeWorks Global Limited,32.17,1,1,100.0,english r,english proficiency spoken english proficiency written,1
66,50,,Webvio Technologies,32.0,1,1,100.0,english logging r,bloggingsearch engine optimization seo creative writingproofreadingenglish proficiency written research and analytics,1
67,29,,GlobalStep Services Private Limited,48.48,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
67,6,,Godrej Capital,44.77,1,1,100.0,communication r,ms-officems-powerpointms-exceleffective communication,1
67,26,,Imarticus Learning,42.56,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
67,43,,Mintifi Finserve Private Limited,41.89,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
67,39,,KnowledgeWorks Global Limited,40.02,1,1,100.0,english r,english proficiency spoken english proficiency written,1
67,37,,Urban Company,39.56,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
67,1,,Calipers Consulting Private Limited,38.94,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
67,3,,Modtraa Design And Creation Incorporation,38.34,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
67,5,,SREEDHARA ENTERPRISES,37.39,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
67,22,,Faff,36.08,1,1,100.0,communication conflict management r,time managementproblem solvingcoordinationadaptabilityeffective communicationconflict management,1
68,37,,Urban Company,51.26,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
68,5,,SREEDHARA ENTERPRISES,51.19,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
68,38,,Urban Company Ltd.,50.79,2,1,50.0,english r,"english proficiency written, ms-excel",2
68,43,,Mintifi Finserve Private Limited,47.84,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
68,39,,KnowledgeWorks Global Limited,47.13,1,1,100.0,english r,english proficiency spoken english proficiency written,1
68,48,,Zucol Group Of Companies,46.91,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
68,1,,Calipers Consulting Private Limited,45.6,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
68,3,,Modtraa Design And Creation Incorporation,43.19,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
68,29,,GlobalStep Services Private Limited,42.22,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
68,26,,Imarticus Learning,39.67,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
69,23,,Netcore Cloud,43.08,1,1,100.0,r sql sql server,htmllinuxms sql server,1
69,50,,Webvio Technologies,41.59,1,1,100.0,english logging r,bloggingsearch engine optimization seo creative writingproofreadingenglish proficiency written research and analytics,1
69,26,,Imarticus Learning,40.4,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
69,48,,Zucol Group Of Companies,40.08,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
69,5,,SREEDHARA ENTERPRISES,37.2,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
69,17,,SpotOnMedia,36.79,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
69,24,,SpotOnMedia,36.79,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
