source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,description,created,redirect_url,profession_category,search_term
Adzuna,5702271915,Java Developer,mcAMDOIS Tech Solutions Private Limited,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,100000.0,400000.0,0,,full_time,IT Jobs,"Roles & Responsibilities : 1-2 years of hands-on experience in backend development with Java & Spring Boot. Build scalable and modular microservices for business-critical applications. Implement RESTful APIs and ensure high performance and responsiveness. Proficient with SQL databases (MySQL etc) Troubleshoot production issues and improve system reliability and scalability. Skills:- Javascript, Java and Spring Boot",2026-04-17T11:35:33Z,https://www.adzuna.in/details/5702271915?utm_medium=api&utm_source=10d03a1b,IT & Software,java developer
Adzuna,4055263881,Java Developer,Engage2Serve Private Limited,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,2000000.0,2300000.0,0,,full_time,IT Jobs,"Technical skills required : Skills: Java 8 and above, Rest Web services, MySQL. Strong background in Core Java and good knowledge of collection Framework. Proficient in developing high-performance, less memory-intensive micro-services applications using the Java framework. Should have deep knowledge of Micro-service development. Skills:- Java, Microservices and MySQL",2023-04-22T11:54:41Z,https://www.adzuna.in/details/4055263881?utm_medium=api&utm_source=10d03a1b,IT & Software,java developer
Adzuna,2529047174,Java Developer,Mobile Programming LLC,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,1400000.0,0,,full_time,IT Jobs,"Designing and coding application that are often high-volume and low-latency Writing well-designed, efficient, and testable code. Delivering high availability and performance. Contributing in all phases of the development lifecycle. Skills:- Java, J2EE, Struts, Spring, Hibernate (Java), EJB, Microservices and Spring Boot",2021-10-09T04:52:49Z,https://www.adzuna.in/details/2529047174?utm_medium=api&utm_source=10d03a1b,IT & Software,java developer
Adzuna,4089643485,Java Developer,CloudBankin,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,250000.0,700000.0,0,,full_time,IT Jobs,"Job description : Looking for a passionate developer and team player who wants to learn, contribute and bring fun & energy to the team. We are a friendly startup where we provide opportunities to explore and learn a lot of things(new technology/tools etc.,) in building quality products using best-in-class technology. Responsibilities : Design and develop new features using Full-stack development (Java/Spring/React/Angular/Mysql) for a cloud(AWS/others) and mobile product application in SOA/micr…",2023-05-09T15:53:07Z,https://www.adzuna.in/details/4089643485?utm_medium=api&utm_source=10d03a1b,IT & Software,java developer
Adzuna,2182384445,Java Developer,Serve right HR,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,600000.0,0,,full_time,IT Jobs,"This requirement is for FENFEO Automation Private Limited which is into futuristic automobile technology. The incumbent supports the IT division in developing/maintaining software tool that integrates the power source, mobile app and web application. He will be part of a team of 4 to 5 software developers to start with. Basic Requirements : Bachelors/Masters in an accredited Engineering/Technology curriculum. BCA/MCA candidate are also considered. Must be Self-initiating, Good communication, …",2021-05-13T14:33:43Z,https://www.adzuna.in/details/2182384445?utm_medium=api&utm_source=10d03a1b,IT & Software,java developer
Adzuna,1171507277,Java Developer,Antal International Network,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,600000.0,2500000.0,0,,full_time,IT Jobs,"- In-depth development experience with Java, Java framework(Spring, Springboot and other microservices). - Experience building highly scalable distributed systems. - Design and develop globally deployed cloud based micro-services solutions with high availability. - Web Services, Web APIs, and micro-services. - Solid experience with SQL and NoSQL based solutions. Nice to Have Skills: - Some level of excellence such as alumnus of a premium institute, or work experience with companies like Indix, …",2019-06-05T21:12:07Z,https://www.adzuna.in/details/1171507277?utm_medium=api&utm_source=10d03a1b,IT & Software,java developer
Adzuna,5817333130,Web Developer,DevHub,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Job Description Project Role : Web Developer Project Role Description : Design, build and test web-based applications for various site components and edit site content. Document technical designs and specifications. Research and incorporate updated content for websites. Must have skills : Python (Programming Language) Good to have skills : NA Minimum 5 year(s) of experience is required Educational Qualification : 15 years full time education Summary: As a Web Developer, a typical day involves d…",2026-07-27T15:56:30Z,https://www.adzuna.in/details/5817333130?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,3949357081,Web Developer,People First Consultants,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,600000.0,0,,full_time,IT Jobs,"Hands-on experience in ASP.Net MVC / ASP.Net Core / EF Core / MVC Applications Hands-on experience in Angular JS / Angular (3-11) Experience in HTML / Java Script / CSS Experience in Ms SQL / Postgresql / Oracle / LINQ Hands-on experience in Jquery / Typescript Added Advantages Experience in Microservices architecture Experience on cyber security aspect of application development Develop, perform unit testing Skills:- Web, ASP.NET MVC, ASP.NET, Microsoft SQL Server, PostgreSQL, Oracle, …",2023-03-01T01:42:10Z,https://www.adzuna.in/details/3949357081?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,4686704133,Web Developer,,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"( Job Description )Web Developer is responsible for the coding, design and layout of a website according to a company's specifications. As the role takes into consideration user experience and function, a certain level of both graphic design and computer programming is necessary.Requirements: Ability to design and modify websites, from layout to function according to client’s specifications.Develop visually appealing websites that provide user friendly design with clear navigation routeTop notc…",2024-05-10T07:38:45Z,https://www.adzuna.in/details/4686704133?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,4128428149,Web Developer,Spidergems,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,240000.0,360000.0,0,,full_time,IT Jobs,We are looking for a PHP Developer with knowledge of the laravel framework and a minimum of 2 years of work experience in developing PHP-based applications for the specified designs and standards. * Developing web solutions in PHP/Laravel on the LAMP stack * Understanding the eCommerce domain and working in close proximity with the Business Owners to discuss requirements and quickly prototype business ideas into applications * Make the best use of the ORM capability of Laravel and develop proje…,2023-06-01T17:39:02Z,https://www.adzuna.in/details/4128428149?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,1710494013,Web Developer,Oli Consulting Group,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,300000.0,500000.0,0,,full_time,IT Jobs,"PHP Mysql Photoshop Illustrator Web hosting Responsive & Progressional Web Designing E-comm website development experience 4-5 years Experience in the above Skills:- PHP, MySQL, Illustration, Web hosting, Responsive Design, Progressive Web Apps (PWA), Photoshop and E-Commerce Website",2020-09-18T01:48:31Z,https://www.adzuna.in/details/1710494013?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,1455831969,Web Developer,samco securities limited,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,400000.0,800000.0,0,,full_time,IT Jobs,"Job Description: At least 3 years’ experience into web front end/full stack development Proficient in Object Oriented JavaScript programming and working with JS frameworks on both client and server-side In depth knowledge and working experience in full stack development, for example in Node JS and Mongo DB based implementations as a MEAN stack dev Experience implementing applications using Sails.JS, Angular or ExpressJS frameworks Have hands on knowledge in database technologies, preferable NoS…",2020-02-19T03:05:37Z,https://www.adzuna.in/details/1455831969?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,5831404611,Web Developer,Budli In,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Job Summary: Responsible for designing and developing interactive, user-centric web applications with responsive design and cross-browser compatibility. Participates in design meetings, follows agile methodologies, maintains development standards, and applies best practices in front-end coding. Key Responsibilities: Develop HTML5, JavaScript, jQuery, CSS, and Mobile Cross Browser Frameworks like jQuery Mobile, PhoneGap, Titanium Participate in design meetings and create design strategy and docu…",2026-08-07T07:34:59Z,https://www.adzuna.in/details/5831404611?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,5831404547,Web Developer,Budli In,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Build highly interactive, user-centric, and responsive web applications using HTML5, JavaScript, jQuery, and CSS Develop mobile-compatible web interfaces using cross-browser frameworks such as jQuery Mobile, PhoneGap, and Titanium Participate in design strategy meetings and contribute to the creation of design documentation for new features, functionality enhancements, and bug fixes Create intuitive and visually engaging user flows for complex business use cases Write clean, efficient, and scal…",2026-08-07T07:34:55Z,https://www.adzuna.in/details/5831404547?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,1814560493,Web Developer,The Company of Others,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,240000.0,0,,full_time,IT Jobs,"Creating website designs Producing sample sites Meeting with clients to discuss requirements and/or project progress HTML / CSS conversion of the design Website Hosting Skills:- User Experience (UX) Design, User Interface (UI) Design, HTML/CSS and Wordpress",2020-11-11T02:57:26Z,https://www.adzuna.in/details/1814560493?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,1961888602,Sr. Web Developer,SaaS Mantra,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,700000.0,0,,full_time,IT Jobs,"About you: ● Responsible for developing high end web applications in various areas related to SAAS (Software as a service) ● Developing ideas for new programs, products, or features by monitoring industry developments and trends ● Collaborating with the front-end developers and other team members to establish objectives and design more functional, cohesive codes to enhance the user experience ● Liaise with developers, designers and customer success teams to identify new features ● Should have e…",2021-01-30T03:39:45Z,https://www.adzuna.in/details/1961888602?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,5850371101,UI Web Developer,Bounteous x Accolite,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"About This Role 1 to 7 years of experience Skills: HTML, CSS, HTML Emails Desired Qualifications • A Bachelor's Degree or comparable education & experience • 2 years of web development experience • Expertise in HTML5, CSS3 and JavaScript/jQuery • Understanding of web standards, principles of progressive enhancement and responsive design • Proficient in cross-browser compatibility development techniques • Proficient in web accessibility. Familiarity with WCAG a plus • Proficient in web optimizat…",2026-08-21T07:37:16Z,https://www.adzuna.in/details/5850371101?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
Adzuna,2937605239,Web Developer and Designer,AGNOSTIC SOLUTIONS,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,300000.0,500000.0,0,,full_time,IT Jobs,"Job Description:  Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques.  Must have a good knowledge and hands-on experience on HTML and CSS .  Experience/good working knowledge in HTML 5, CSS, JavaScript , Jquery , Boot strap  Experience in WordPress, Photoshop & Joomla  Angular / React is an added advantage.  Good understanding of MySQL.  Excellent communication skill. Skills:- Material Design, HTML/CSS, Wordpress, Adob…",2022-03-02T04:56:18Z,https://www.adzuna.in/details/2937605239?utm_medium=api&utm_source=10d03a1b,IT & Software,web developer
